"","peaks","fips","cases","county","state","Region","lat","lng","per_dem","median.income","unemployed.rate"
"4568","peak 2","27137",13307,"St. Louis","Minnesota","Midwest",47.6032,-92.4706,0.566413733675783,60228,4
"4569","peak 2","27139",11659.7142857143,"Scott","Minnesota","Midwest",44.6485,-93.5359,0.455181037912806,108718,3.3
"4570","peak 2","27141",8059.57142857143,"Sherburne","Minnesota","Midwest",45.4439,-93.7746,0.324839962598,95323,3.6
"4571","peak 2","27143",1065.14285714286,"Sibley","Minnesota","Midwest",44.5795,-94.2321,0.285967818267866,66757,3.3
"4572","peak 2","27145",17570,"Stearns","Minnesota","Midwest",45.5521,-94.613,0.375776507337773,66449,3.9
"4573","peak 2","27147",2633,"Steele","Minnesota","Midwest",44.0223,-93.226,0.374716016660356,68603,3.5
"4574","peak 2","27149",690.142857142857,"Stevens","Minnesota","Midwest",45.5861,-96.0003,0.377974434611603,59045,2
"4575","peak 2","27151",820.571428571429,"Swift","Minnesota","Midwest",45.2827,-95.6814,0.343539379934527,60127,3.4
"4576","peak 2","27153",2289.57142857143,"Todd","Minnesota","Midwest",46.0706,-94.8976,0.247869050313042,51746,3.5
"4577","peak 2","27155",237,"Traverse","Minnesota","Midwest",45.7722,-96.4716,0.354613733905579,57602,3.1
"4578","peak 2","27157",1638.42857142857,"Wabasha","Minnesota","Midwest",44.2843,-92.2303,0.357845004953136,63435,2.9
"4579","peak 2","27159",1173.85714285714,"Wadena","Minnesota","Midwest",46.5858,-94.9694,0.26351439364335,50663,4.1
"4580","peak 2","27161",1861.71428571429,"Waseca","Minnesota","Midwest",44.0221,-93.5873,0.336509769948985,63907,4
"4581","peak 2","27163",19603.7142857143,"Washington","Minnesota","Midwest",45.0387,-92.8839,0.5346072212296,100857,3.2
"4582","peak 2","27165",1047.71428571429,"Watonwan","Minnesota","Midwest",43.9784,-94.6141,0.382041915016343,57290,3.1
"4583","peak 2","27167",609.857142857143,"Wilkin","Minnesota","Midwest",46.3571,-96.4683,0.299125364431487,69890,2.9
"4584","peak 2","27169",3773.71428571429,"Winona","Minnesota","Midwest",43.9869,-91.7792,0.490670886541788,64219,3.2
"4585","peak 2","27171",11364.2857142857,"Wright","Minnesota","Midwest",45.174,-93.9631,0.344915439303133,91374,3.1
"4586","peak 2","27173",919.142857142857,"Yellow Medicine","Minnesota","Midwest",44.7163,-95.8684,0.305354558610709,61074,2.7
"4587","peak 2","28001",1956.42857142857,"Adams","Mississippi","South",31.4829,-91.3535,0.57540518933062,34583,9.3
"4588","peak 2","28003",2504.42857142857,"Alcorn","Mississippi","South",34.8808,-88.5803,0.175953450129657,43496,5.1
"4589","peak 2","28005",939.857142857143,"Amite","Mississippi","South",31.1744,-90.8044,0.363535451644235,41575,7.9
"4590","peak 2","28007",1883,"Attala","Mississippi","South",33.0863,-89.5815,0.401041666666667,36905,6.5
"4591","peak 2","28009",780.571428571429,"Benton","Mississippi","South",34.8173,-89.1885,0.391192917054986,37875,7.3
"4592","peak 2","28011",3834.42857142857,"Bolivar","Mississippi","South",33.7956,-90.8804,0.647328244274809,30309,8.1
"4593","peak 2","28013",1293.42857142857,"Calhoun","Mississippi","South",33.9365,-89.3365,0.288400303260046,38648,5.2
"4594","peak 2","28015",1009.85714285714,"Carroll","Mississippi","South",33.4485,-89.9202,0.303067484662577,44885,6.2
"4595","peak 2","28017",1766.42857142857,"Chickasaw","Mississippi","South",33.9208,-88.9479,0.46759941089838,37533,6.9
"4596","peak 2","28019",577.857142857143,"Choctaw","Mississippi","South",33.3473,-89.2484,0.280473372781065,41146,5.1
"4597","peak 2","28021",815.428571428571,"Claiborne","Mississippi","South",31.9737,-90.9118,0.847069391421514,31221,12.7
"4598","peak 2","28023",1320.42857142857,"Clarke","Mississippi","South",32.0414,-88.6894,0.340002396070444,42826,6.8
"4599","peak 2","28025",1509.85714285714,"Clay","Mississippi","South",33.6557,-88.7815,0.572604350382128,33653,8.1
"4600","peak 2","28027",2147.71428571429,"Coahoma","Mississippi","South",34.2292,-90.6027,0.707652521452921,30242,9.8
"4601","peak 2","28029",2324.42857142857,"Copiah","Mississippi","South",31.8693,-90.4488,0.501667054353726,42299,7.2
"4602","peak 2","28031",2034.28571428571,"Covington","Mississippi","South",31.6332,-89.5526,0.364528865649344,42076,5.4
"4603","peak 2","28033",16350.5714285714,"DeSoto","Mississippi","South",34.8754,-89.9918,0.370698247822894,67450,4.6
"4604","peak 2","28035",5727.42857142857,"Forrest","Mississippi","South",31.1889,-89.2579,0.433569739952719,40224,6.4
"4605","peak 2","28037",639.285714285714,"Franklin","Mississippi","South",31.4772,-90.8979,0.331541218637993,41420,7.2
"4606","peak 2","28039",1892.28571428571,"George","Mississippi","South",30.8626,-88.644,0.110086767895879,51858,6.9
"4607","peak 2","28041",1059.71428571429,"Greene","Mississippi","South",31.2142,-88.6392,0.166093535075653,48641,6.9
"4608","peak 2","28043",2104.85714285714,"Grenada","Mississippi","South",33.7699,-89.8019,0.433556186463962,40561,5.5
"4609","peak 2","28045",2374.57142857143,"Hancock","Mississippi","South",30.416,-89.4885,0.214916257097867,50401,6.8
"4610","peak 2","28047",12362.7142857143,"Harrison","Mississippi","South",30.5118,-89.1159,0.365491333289396,49619,6.1
"4611","peak 2","28049",15421.2857142857,"Hinds","Mississippi","South",32.2667,-90.4428,0.734097873062451,44773,6.9
"4612","peak 2","28051",1656.42857142857,"Holmes","Mississippi","South",33.1235,-90.0921,0.811829944547135,26348,12.5
"4613","peak 2","28053",789.428571428571,"Humphreys","Mississippi","South",33.1287,-90.5266,0.719980902363333,28464,13.2
"4614","peak 2","28055",154.571428571429,"Issaquena","Mississippi","South",32.7414,-90.9892,0.525147928994083,30944,9.9
"4615","peak 2","28057",2515,"Itawamba","Mississippi","South",34.28,-88.3613,0.115370404581563,49214,4.6
"4616","peak 2","28059",9711.57142857143,"Jackson","Mississippi","South",30.5423,-88.6357,0.318089449499295,53414,6.6
"4617","peak 2","28061",1603,"Jasper","Mississippi","South",32.0191,-89.1188,0.496568291008922,40923,7.4
"4618","peak 2","28063",509,"Jefferson","Mississippi","South",31.7343,-91.0373,0.850677576067502,30871,18
"4619","peak 2","28065",820,"Jefferson Davis","Mississippi","South",31.5697,-89.823,0.579269274102688,32077,8.2
"4620","peak 2","28067",5934.71428571429,"Jones","Mississippi","South",31.6226,-89.1688,0.283041440962414,41733,5.9
"4621","peak 2","28069",741.285714285714,"Kemper","Mississippi","South",32.7546,-88.6412,0.610101437024514,33472,8.2
"4622","peak 2","28071",4703.42857142857,"Lafayette","Mississippi","South",34.3567,-89.4849,0.428857374047102,54034,4.9
"4623","peak 2","28073",4609,"Lamar","Mississippi","South",31.206,-89.5087,0.25730912150319,62606,4.4
"4624","peak 2","28075",5517,"Lauderdale","Mississippi","South",32.4043,-88.6625,0.414507772020725,41604,5.9
"4625","peak 2","28077",977.857142857143,"Lawrence","Mississippi","South",31.5502,-90.107,0.341544506573976,43668,7.4
"4626","peak 2","28079",2229.28571428571,"Leake","Mississippi","South",32.7535,-89.524,0.423402868318123,41007,6.1
"4627","peak 2","28081",8489,"Lee","Mississippi","South",34.2899,-88.6804,0.329405723860228,50803,5.2
"4628","peak 2","28083",2914.14285714286,"Leflore","Mississippi","South",33.5505,-90.3011,0.702102267511246,29687,9.4
"4629","peak 2","28085",2844.14285714286,"Lincoln","Mississippi","South",31.5324,-90.454,0.299678915447735,45062,5.4
"4630","peak 2","28087",5054.85714285714,"Lowndes","Mississippi","South",33.4729,-88.4433,0.479851868147985,49251,6.5
"4631","peak 2","28089",7866.28571428571,"Madison","Mississippi","South",32.6347,-90.0337,0.433833318540872,70824,4.8
"4632","peak 2","28091",1979.28571428571,"Marion","Mississippi","South",31.2308,-89.8224,0.310562571756602,38402,5.8
"4633","peak 2","28093",3256.85714285714,"Marshall","Mississippi","South",34.7623,-89.5031,0.50897030953885,43107,6.2
"4634","peak 2","28095",3396.71428571429,"Monroe","Mississippi","South",33.8923,-88.4805,0.339950228601192,42464,5.8
"4635","peak 2","28097",1059.42857142857,"Montgomery","Mississippi","South",33.494,-89.6164,0.417684127609295,38475,6.5
"4636","peak 2","28099",3237.71428571429,"Neshoba","Mississippi","South",32.7535,-89.1176,0.278156996587031,41795,5.8
"4637","peak 2","28101",1788.57142857143,"Newton","Mississippi","South",32.4002,-89.1188,0.301796054568652,42962,6.1
"4638","peak 2","28103",1063.28571428571,"Noxubee","Mississippi","South",33.1101,-88.5697,0.756412656805842,32916,8.8
"4639","peak 2","28105",3781.14285714286,"Oktibbeha","Mississippi","South",33.425,-88.8793,0.519836462749849,41631,6.1
"4640","peak 2","28107",3491.57142857143,"Panola","Mississippi","South",34.3639,-89.9506,0.473488967061081,40655,8
"4641","peak 2","28109",3041.42857142857,"Pearl River","Mississippi","South",30.7688,-89.5896,0.172430994346525,45874,6.6
"4642","peak 2","28111",964.142857142857,"Perry","Mississippi","South",31.172,-88.9924,0.229989868287741,43106,6.8
"4643","peak 2","28113",2477.28571428571,"Pike","Mississippi","South",31.1749,-90.4042,0.498041474654378,35044,7.6
"4644","peak 2","28115",3488,"Pontotoc","Mississippi","South",34.2254,-89.0374,0.181818181818182,48910,4.8
"4645","peak 2","28117",2353.28571428571,"Prentiss","Mississippi","South",34.6183,-88.5201,0.201951036488134,43465,4.9
"4646","peak 2","28119",647.142857142857,"Quitman","Mississippi","South",34.2514,-90.2891,0.665840817590585,29318,9.4
"4647","peak 2","28121",10053.7142857143,"Rankin","Mississippi","South",32.2641,-89.9458,0.266746868586795,67284,3.8
"4648","peak 2","28123",2334,"Scott","Mississippi","South",32.4064,-89.5376,0.403015636634401,41532,4.8
"4649","peak 2","28125",413.571428571429,"Sharkey","Mississippi","South",32.8799,-90.8132,0.671094823637197,31138,9.8
"4650","peak 2","28127",2257.71428571429,"Simpson","Mississippi","South",31.9132,-89.9195,0.341539763113367,47664,5.4
"4651","peak 2","28129",1145.57142857143,"Smith","Mississippi","South",32.0177,-89.5067,0.215083463432208,46296,4.5
"4652","peak 2","28131",1353.85714285714,"Stone","Mississippi","South",30.79,-89.1177,0.228738258441229,47187,5.7
"4653","peak 2","28133",2707.71428571429,"Sunflower","Mississippi","South",33.6023,-90.5886,0.700299493958484,32948,10.3
"4654","peak 2","28135",1339.14285714286,"Tallahatchie","Mississippi","South",33.9505,-90.1732,0.545598313125988,31915,6
"4655","peak 2","28137",2583.85714285714,"Tate","Mississippi","South",34.6503,-89.9448,0.319288603923365,50188,6
"4656","peak 2","28139",2256.28571428571,"Tippah","Mississippi","South",34.7684,-88.9089,0.191744209067511,44696,5
"4657","peak 2","28141",1745.85714285714,"Tishomingo","Mississippi","South",34.7404,-88.2393,0.115775664152181,43341,4.7
"4658","peak 2","28143",820.714285714286,"Tunica","Mississippi","South",34.652,-90.3755,0.723702664796634,33993,9.5
"4659","peak 2","28145",3265.42857142857,"Union","Mississippi","South",34.4905,-89.0039,0.170306709768982,49320,4.3
"4660","peak 2","28147",1083.71428571429,"Walthall","Mississippi","South",31.1484,-90.1061,0.398062342038753,35465,7.2
"4661","peak 2","28149",3237,"Warren","Mississippi","South",32.3573,-90.852,0.495915653495441,46606,6.7
"4662","peak 2","28151",4649,"Washington","Mississippi","South",33.2838,-90.9475,0.693647711511789,31018,9.2
"4663","peak 2","28153",1889,"Wayne","Mississippi","South",31.6408,-88.6958,0.360059612518629,39036,7
"4664","peak 2","28155",878.142857142857,"Webster","Mississippi","South",33.6131,-89.2848,0.193076638282118,46110,6
"4665","peak 2","28157",563.142857142857,"Wilkinson","Mississippi","South",31.1611,-91.3109,0.665617433414044,32612,13.8
"4666","peak 2","28159",1946,"Winston","Mississippi","South",33.0885,-89.0344,0.437040242319342,37596,7.1
"4667","peak 2","28161",1106.14285714286,"Yalobusha","Mississippi","South",34.0282,-89.7077,0.425971245029061,40515,6.4
"4668","peak 2","28163",2305.85714285714,"Yazoo","Mississippi","South",32.7803,-90.3964,0.52638636145963,34817,7.7
"4669","peak 2","29001",1895.42857142857,"Adair","Missouri","Midwest",40.1906,-92.6007,0.358939628482972,43044,4.7
"4670","peak 2","29003",1184,"Andrew","Missouri","Midwest",39.9835,-94.8021,0.241078753076292,62823,2.8
"4671","peak 2","29005",283,"Atchison","Missouri","Midwest",40.4308,-95.4281,0.200426439232409,50516,2.9
"4672","peak 2","29007",1906.71428571429,"Audrain","Missouri","Midwest",39.2157,-91.8416,0.253753753753754,45609,3.9
"4673","peak 2","29009",1936,"Barry","Missouri","Midwest",36.7099,-93.8291,0.188998589562764,47155,4.2
"4674","peak 2","29011",843.857142857143,"Barton","Missouri","Midwest",37.5023,-94.3471,0.138884317920026,46397,3.6
"4675","peak 2","29013",933.428571428571,"Bates","Missouri","Midwest",38.2573,-94.34,0.198669201520913,48442,4.1
"4676","peak 2","29015",1308.14285714286,"Benton","Missouri","Midwest",38.2948,-93.2879,0.208094692630775,42144,5.4
"4677","peak 2","29017",998.285714285714,"Bollinger","Missouri","Midwest",37.3222,-90.0259,0.125355172990139,45868,3.8
"4678","peak 2","29019",14975.5714285714,"Boone","Missouri","Midwest",38.9906,-92.3097,0.549140049140049,58029,3.1
"4679","peak 2","29021",9015.71428571429,"Buchanan","Missouri","Midwest",39.6598,-94.8059,0.367369801628504,49216,3.8
"4680","peak 2","29023",2997,"Butler","Missouri","Midwest",36.7164,-90.4066,0.18196350807563,41327,4.6
"4681","peak 2","29025",583,"Caldwell","Missouri","Midwest",39.6557,-93.9827,0.19158479282358,52872,6.8
"4682","peak 2","29027",4045,"Callaway","Missouri","Midwest",38.8355,-91.926,0.277620128641695,58720,3.4
"4683","peak 2","29029",3407.71428571429,"Camden","Missouri","Midwest",38.027,-92.766,0.227793003385459,51460,4.9
"4684","peak 2","29031",8319.71428571429,"Cape Girardeau","Missouri","Midwest",37.384,-89.6845,0.266812140448324,57618,3.7
"4685","peak 2","29033",712,"Carroll","Missouri","Midwest",39.427,-93.5052,0.173433362753751,50628,4.5
"4686","peak 2","29035",397.714285714286,"Carter","Missouri","Midwest",36.9412,-90.9623,0.144287193648602,36383,4.4
"4687","peak 2","29037",6131.14285714286,"Cass","Missouri","Midwest",38.647,-94.3549,0.331870122630992,73882,4.1
"4688","peak 2","29039",582.857142857143,"Cedar","Missouri","Midwest",37.7239,-93.8566,0.162549687677456,38427,3.6
"4689","peak 2","29041",363.714285714286,"Chariton","Missouri","Midwest",39.5151,-92.9626,0.22467500613196,50589,3.2
"4690","peak 2","29043",7084.85714285714,"Christian","Missouri","Midwest",36.9696,-93.1889,0.237643843805376,63400,3.2
"4691","peak 2","29045",390,"Clark","Missouri","Midwest",40.4103,-91.7384,0.199764289923394,46001,4.4
"4692","peak 2","29047",7861.28571428571,"Clay","Missouri","Midwest",39.3105,-94.4209,0.469309230538283,70705,6.8
"4693","peak 2","29049",1371.57142857143,"Clinton","Missouri","Midwest",39.6018,-94.4046,0.265980896399706,64541,7
"4694","peak 2","29051",8025.57142857143,"Cole","Missouri","Midwest",38.5054,-92.2816,0.321131321308406,61847,3.1
"4695","peak 2","29053",1554.28571428571,"Cooper","Missouri","Midwest",38.8435,-92.8101,0.258713907741861,56957,3.6
"4696","peak 2","29055",1857.42857142857,"Crawford","Missouri","Midwest",37.9764,-91.3039,0.192563565114372,48315,4.5
"4697","peak 2","29057",634.857142857143,"Dade","Missouri","Midwest",37.4321,-93.8503,0.159261956785628,42421,3.2
"4698","peak 2","29059",734.571428571429,"Dallas","Missouri","Midwest",37.6804,-93.0237,0.170286278381046,42389,4.6
"4699","peak 2","29061",513.714285714286,"Daviess","Missouri","Midwest",39.9608,-93.9855,0.190744055228842,48197,4.3
"4700","peak 2","29063",830.714285714286,"DeKalb","Missouri","Midwest",39.8932,-94.4047,0.192029733636176,53997,3.9
"4701","peak 2","29065",740,"Dent","Missouri","Midwest",37.6066,-91.5079,0.147857742929151,45540,4.3
"4702","peak 2","29067",683.142857142857,"Douglas","Missouri","Midwest",36.9326,-92.4988,0.145142857142857,39773,4.4
"4703","peak 2","29069",2206.28571428571,"Dunklin","Missouri","Midwest",36.2721,-90.0909,0.211152701794798,38880,5.9
"4704","peak 2","29071",7293.42857142857,"Franklin","Missouri","Midwest",38.4111,-91.075,0.27137934246065,61428,3.9
"4705","peak 2","29073",751.571428571429,"Gasconade","Missouri","Midwest",38.4409,-91.5079,0.202069923008961,53751,3.6
"4706","peak 2","29075",657.714285714286,"Gentry","Missouri","Midwest",40.2121,-94.4099,0.189372876119864,53663,2.5
"4707","peak 2","29077",23712.5714285714,"Greene","Missouri","Midwest",37.258,-93.342,0.388349788434415,45313,3.6
"4708","peak 2","29079",743,"Grundy","Missouri","Midwest",40.1139,-93.5653,0.18007662835249,44323,3.5
"4709","peak 2","29081",685.857142857143,"Harrison","Missouri","Midwest",40.3547,-93.992,0.156037637219028,43016,3.8
"4710","peak 2","29083",1534,"Henry","Missouri","Midwest",38.3852,-93.7928,0.242769744160178,46995,4
"4711","peak 2","29085",445.714285714286,"Hickory","Missouri","Midwest",37.9408,-93.3207,0.207874015748031,32934,3.8
"4712","peak 2","29087",340.714285714286,"Holt","Missouri","Midwest",40.0944,-95.2155,0.144259496372172,47429,2.9
"4713","peak 2","29089",657.285714285714,"Howard","Missouri","Midwest",39.1425,-92.6963,0.277494108405342,49923,3.3
"4714","peak 2","29091",2541.14285714286,"Howell","Missouri","Midwest",36.774,-91.8865,0.17254691689008,40177,4.9
"4715","peak 2","29093",438.857142857143,"Iron","Missouri","Midwest",37.5552,-90.7735,0.205792682926829,39292,5.5
"4716","peak 2","29095",25576.8571428571,"Jackson","Missouri","Midwest",39.0085,-94.3461,0.600012610226894,57907,6.2
"4717","peak 2","29097",6492.42857142857,"Jasper","Missouri","Midwest",37.2036,-94.3406,0.258805776283619,46021,4
"4718","peak 2","29099",18507.7142857143,"Jefferson","Missouri","Midwest",38.2611,-90.5377,0.321566913478678,68779,4.1
"4719","peak 2","29101",3442.14285714286,"Johnson","Missouri","Midwest",38.7441,-93.8064,0.3016044630887,58396,4.7
"4720","peak 2","29103",157.428571428571,"Knox","Missouri","Midwest",40.1282,-92.1481,0.183387270765912,41755,3.2
"4721","peak 2","29105",2668.14285714286,"Laclede","Missouri","Midwest",37.6583,-92.5903,0.165545167629369,43969,4.2
"4722","peak 2","29107",2225.14285714286,"Lafayette","Missouri","Midwest",39.0656,-93.7855,0.262210495455878,62264,4.9
"4723","peak 2","29109",2516.14285714286,"Lawrence","Missouri","Midwest",37.1064,-93.833,0.17950293214186,45746,3.8
"4724","peak 2","29111",581.285714285714,"Lewis","Missouri","Midwest",40.0969,-91.7221,0.213495335213712,40782,3.4
"4725","peak 2","29113",3799.85714285714,"Lincoln","Missouri","Midwest",39.058,-90.9601,0.227686263698394,69178,4.7
"4726","peak 2","29115",459.285714285714,"Linn","Missouri","Midwest",39.8702,-93.1072,0.222668529514495,45774,4.4
"4727","peak 2","29117",1137.57142857143,"Livingston","Missouri","Midwest",39.7821,-93.5483,0.20864160994377,49065,3
"4728","peak 2","29119",2196.71428571429,"McDonald","Missouri","Midwest",36.6287,-94.3483,0.158952833314923,39615,3.8
