"","peaks","fips","cases","county","state","Region","lat","lng","population","per_dem","urban_code","median.income","unemployed.rate"
"2254","peak 1","42085",7.28571428571429,"Mercer","Pennsylvania","Northeast",41.3022,-80.2577,111518,0.363512440901405,2,54099,9.7
"2255","peak 1","42087",1.28571428571429,"Mifflin","Pennsylvania","Northeast",40.6104,-77.617,46276,0.214073109478188,4,50571,8.4
"2256","peak 1","42089",7.14285714285714,"Monroe","Pennsylvania","Northeast",41.0581,-75.3395,168032,0.525593768266352,3,63012,11.5
"2257","peak 1","42091",44.2857142857143,"Montgomery","Pennsylvania","Northeast",40.2108,-75.3673,823823,0.626299354904471,1,92340,7.6
"2258","peak 1","42093",0.714285714285714,"Montour","Pennsylvania","Northeast",41.0279,-76.6586,18259,0.384129571152083,3,65534,6.1
"2259","peak 1","42095",13.8571428571429,"Northampton","Pennsylvania","Northeast",40.7542,-75.3076,302809,0.496426466898873,2,73780,9
"2260","peak 1","42097",2.42857142857143,"Northumberland","Pennsylvania","Northeast",40.852,-76.7093,91761,0.299813163682804,4,47967,9.4
"2261","peak 1","42099",1.42857142857143,"Perry","Pennsylvania","Northeast",40.3984,-77.2623,46053,0.241359727405484,2,65401,6.8
"2262","peak 1","42101",101.571428571429,"Philadelphia","Pennsylvania","Northeast",40.0077,-75.1339,1579075,0.814416956555167,1,47598,12.4
"2263","peak 1","42103",1.28571428571429,"Pike","Pennsylvania","Northeast",41.332,-75.0338,55453,0.399920132702586,1,66595,10.6
"2264","peak 1","42105",0.142857142857143,"Potter","Pennsylvania","Northeast",41.7449,-77.8958,16806,0.190423654015887,9,49054,9.3
"2265","peak 1","42107",3.42857142857143,"Schuylkill","Pennsylvania","Northeast",40.7058,-76.216,142674,0.293571094712689,4,55951,9.2
"2266","peak 1","42109",0.857142857142857,"Snyder","Pennsylvania","Northeast",40.7698,-77.0702,40483,0.256530825496343,7,56873,7.6
"2267","peak 1","42111",1.71428571428571,"Somerset","Pennsylvania","Northeast",39.9725,-79.0283,74361,0.213452383888711,4,49082,9.5
"2268","peak 1","42113",0,"Sullivan","Pennsylvania","Northeast",41.4462,-76.5122,6135,0.256189151599444,8,51718,8.5
"2269","peak 1","42115",1.28571428571429,"Susquehanna","Pennsylvania","Northeast",41.8214,-75.8007,40970,0.286686281721221,6,60235,7.3
"2270","peak 1","42117",0.428571428571429,"Tioga","Pennsylvania","Northeast",41.7722,-77.2543,40944,0.235112692763938,6,51324,9
"2271","peak 1","42119",1.42857142857143,"Union","Pennsylvania","Northeast",40.963,-77.0622,45111,0.371613223962217,4,61306,6.8
"2272","peak 1","42121",0.571428571428571,"Venango","Pennsylvania","Northeast",41.401,-79.758,51818,0.285924306393245,4,53619,8.9
"2273","peak 1","42123",0.142857142857143,"Warren","Pennsylvania","Northeast",41.8145,-79.2741,39756,0.293753026634383,6,52592,8.1
"2274","peak 1","42125",12.7142857142857,"Washington","Pennsylvania","Northeast",40.1894,-80.2482,207212,0.38056010398555,1,65558,9.4
"2275","peak 1","42127",0.714285714285714,"Wayne","Pennsylvania","Northeast",41.6487,-75.3033,51422,0.327209939834099,6,56265,9.2
"2276","peak 1","42129",18.2857142857143,"Westmoreland","Pennsylvania","Northeast",40.3107,-79.467,352590,0.351534971220813,1,59407,9.1
"2277","peak 1","42131",0.571428571428571,"Wyoming","Pennsylvania","Northeast",41.5184,-76.0166,27327,0.316597119396958,2,60419,8.4
"2278","peak 1","42133",22.1428571428571,"York","Pennsylvania","Northeast",39.92,-76.7265,445565,0.369495661946316,2,69101,8
"2279","peak 1","44001",1,"Bristol","Rhode Island","Northeast",41.7173,-71.284,48764,0.635227872602499,1,87926,7.6
"2280","peak 1","44003",5,"Kent","Rhode Island","Northeast",41.6722,-71.593,163869,0.52756920498856,1,74230,8.7
"2281","peak 1","44005",0,"Newport","Rhode Island","Northeast",41.5564,-71.2368,82801,0.638944266273728,1,80862,8.2
"2282","peak 1","44007",51.2857142857143,"Providence","Rhode Island","Northeast",41.8721,-71.58,635737,0.605177744281486,1,62165,10.2
"2283","peak 1","44009",1.42857142857143,"Washington","Rhode Island","Northeast",41.4697,-71.6226,126060,0.585708651064949,1,86450,7.8
"2284","peak 1","45001",4,"Abbeville","South Carolina","South",34.2226,-82.4592,24627,0.329847985200676,6,46499,6.6
"2285","peak 1","45003",30.1428571428571,"Aiken","South Carolina","South",33.5443,-81.6347,168301,0.378881258437518,2,56824,5
"2286","peak 1","45005",3,"Allendale","South Carolina","South",32.9881,-81.3583,9024,0.756470915669357,6,32147,9.4
"2287","peak 1","45007",36.2857142857143,"Anderson","South Carolina","South",34.5193,-82.6378,198064,0.282736515667114,2,54496,5.9
"2288","peak 1","45009",7.28571428571429,"Bamberg","South Carolina","South",33.2148,-81.0542,14376,0.618636223387843,7,35364,9
"2289","peak 1","45011",9.57142857142857,"Barnwell","South Carolina","South",33.266,-81.435,21346,0.457320027129154,6,36675,7.4
"2290","peak 1","45013",67.2857142857143,"Beaufort","South Carolina","South",32.3855,-80.7302,186095,0.443798231716666,3,73890,5.4
"2291","peak 1","45015",66.1428571428571,"Berkeley","South Carolina","South",33.1973,-79.9522,215044,0.432929981427942,2,68690,5.6
"2292","peak 1","45017",7.14285714285714,"Calhoun","South Carolina","South",33.6749,-80.7803,14663,0.470992642624533,2,47090,6.1
"2293","peak 1","45019",143.142857142857,"Charleston","South Carolina","South",32.8346,-79.9531,401165,0.555088482433735,2,70980,6.3
"2294","peak 1","45021",18.5714285714286,"Cherokee","South Carolina","South",35.0481,-81.6205,56895,0.276335575781559,4,46905,8.1
"2295","peak 1","45023",12.5714285714286,"Chester","South Carolina","South",34.692,-81.1595,32311,0.440502633750079,1,45400,8.9
"2296","peak 1","45025",11,"Chesterfield","South Carolina","South",34.6398,-80.1587,45953,0.393674507310871,6,42441,6.1
"2297","peak 1","45027",14,"Clarendon","South Carolina","South",33.6658,-80.2164,33957,0.49303770991454,6,39900,6.8
"2298","peak 1","45029",13,"Colleton","South Carolina","South",32.8636,-80.6669,37585,0.446092413006275,6,40808,6.1
"2299","peak 1","45031",21.7142857142857,"Darlington","South Carolina","South",34.3325,-79.9577,67027,0.469506740290588,3,44007,6.5
"2300","peak 1","45033",8.28571428571429,"Dillon","South Carolina","South",34.3915,-79.3789,30689,0.49126020914434,6,35483,6.1
"2301","peak 1","45035",42.2857142857143,"Dorchester","South Carolina","South",33.0793,-80.4067,158299,0.437692486865602,2,68051,5.8
"2302","peak 1","45037",8.14285714285714,"Edgefield","South Carolina","South",33.7722,-81.9664,26927,0.372294046903187,2,52591,5.1
"2303","peak 1","45039",5.85714285714286,"Fairfield","South Carolina","South",34.3951,-81.1212,22565,0.608272907053395,2,42496,7.9
"2304","peak 1","45041",56.7142857142857,"Florence","South Carolina","South",34.0245,-79.703,138475,0.482917377150829,3,49770,5.6
"2305","peak 1","45043",16.4285714285714,"Georgetown","South Carolina","South",33.4343,-79.3323,61952,0.431493400239991,4,53747,7.5
"2306","peak 1","45045",111.142857142857,"Greenville","South Carolina","South",34.8944,-82.3707,507003,0.399101315101393,2,64399,5.7
"2307","peak 1","45047",16.7142857142857,"Greenwood","South Carolina","South",34.1538,-82.1259,70411,0.379460101231019,4,43958,6.4
"2308","peak 1","45049",12.5714285714286,"Hampton","South Carolina","South",32.7763,-81.1407,19564,0.572058033315422,6,37560,5
"2309","peak 1","45051",95.8571428571429,"Horry","South Carolina","South",33.9215,-78.9965,332172,0.329246038810753,2,53648,8.6
"2310","peak 1","45053",11.2857142857143,"Jasper","South Carolina","South",32.4367,-81.0315,28657,0.499166319299708,3,50790,5.1
"2311","peak 1","45055",19.4285714285714,"Kershaw","South Carolina","South",34.3388,-80.5902,65112,0.377620506110797,2,56318,5.3
"2312","peak 1","45057",20.4285714285714,"Lancaster","South Carolina","South",34.6867,-80.7054,92308,0.379742520253469,1,63842,6.9
"2313","peak 1","45059",24.4285714285714,"Laurens","South Carolina","South",34.4836,-82.0059,66846,0.333213067436368,2,47038,6.9
"2314","peak 1","45061",6,"Lee","South Carolina","South",34.1633,-80.2545,17365,0.632072114814376,6,37710,7.6
"2315","peak 1","45063",78.1428571428571,"Lexington","South Carolina","South",33.9023,-81.2722,290278,0.341022909634221,2,62059,4.4
"2316","peak 1","45065",2.28571428571429,"McCormick","South Carolina","South",33.8996,-82.3099,9531,0.471651746533263,8,48645,6.7
"2317","peak 1","45067",7.85714285714286,"Marion","South Carolina","South",34.0801,-79.3625,31308,0.603373231773667,6,35138,7.8
"2318","peak 1","45069",4.28571428571429,"Marlboro","South Carolina","South",34.602,-79.6786,26753,0.549536956141884,6,34532,9.8
"2319","peak 1","45071",16,"Newberry","South Carolina","South",34.2898,-81.6001,38194,0.373463582201707,6,50773,4.8
"2320","peak 1","45073",11,"Oconee","South Carolina","South",34.7534,-83.0658,77528,0.256073571358316,4,52240,5.4
"2321","peak 1","45075",42.7142857142857,"Orangeburg","South Carolina","South",33.439,-80.8003,87687,0.66241960927072,4,38736,9
"2322","peak 1","45077",18.8571428571429,"Pickens","South Carolina","South",34.8873,-82.7252,124029,0.237114656101206,2,52949,5.3
"2323","peak 1","45079",113,"Richland","South Carolina","South",34.0218,-80.9031,411357,0.683978082983356,2,52905,5.8
"2324","peak 1","45081",3.71428571428571,"Saluda","South Carolina","South",34.0061,-81.7269,20303,0.319495363381497,2,49493,4.3
"2325","peak 1","45083",45,"Spartanburg","South Carolina","South",34.9312,-81.9908,307617,0.356032424069153,2,55588,6.6
"2326","peak 1","45085",50.4285714285714,"Sumter","South Carolina","South",33.9162,-80.3823,106757,0.559668847097302,3,49611,6.8
"2327","peak 1","45087",9.57142857142857,"Union","South Carolina","South",34.6893,-81.6194,27490,0.372256166553519,2,42851,9
"2328","peak 1","45089",16.1428571428571,"Williamsburg","South Carolina","South",33.6199,-79.7277,31324,0.643665936815765,6,34409,8.1
"2329","peak 1","45091",54,"York","South Carolina","South",34.9747,-81.1844,265872,0.409635543214162,1,68468,6.1
"2330","peak 1","46003",0.285714285714286,"Aurora","South Dakota","Midwest",43.718,-98.5616,2763,0.225622775800712,9,56360,3.2
"2331","peak 1","46005",1.57142857142857,"Beadle","South Dakota","Midwest",44.4145,-98.2781,18346,0.297556842253919,7,51844,3.9
"2332","peak 1","46007",0,"Bennett","South Dakota","Midwest",43.195,-101.664,3425,0.393913778529163,9,36345,5
"2333","peak 1","46009",0,"Bon Homme","South Dakota","Midwest",42.9885,-97.8846,6929,0.240253248917028,9,52660,4.1
"2334","peak 1","46011",1,"Brookings","South Dakota","Midwest",44.3697,-96.7905,34601,0.419441202718473,5,59036,4.4
"2335","peak 1","46013",1.85714285714286,"Brown","South Dakota","Midwest",45.5898,-98.3516,38915,0.372599304724454,5,61447,4.4
"2336","peak 1","46015",0.142857142857143,"Brule","South Dakota","Midwest",43.7181,-99.0809,5258,0.270281124497992,9,65008,4.4
"2337","peak 1","46017",0.142857142857143,"Buffalo","South Dakota","Midwest",44.0763,-99.2048,2026,0.641165755919854,9,26671,8
"2338","peak 1","46019",0.428571428571429,"Butte","South Dakota","Midwest",44.9058,-103.5079,10225,0.195543523531862,6,50105,5.4
"2339","peak 1","46021",0,"Campbell","South Dakota","Midwest",45.7712,-100.0516,1485,0.134020618556701,9,56043,3.7
"2340","peak 1","46023",0.142857142857143,"Charles Mix","South Dakota","Midwest",43.2079,-98.5879,9349,0.311128733809146,9,51340,6.3
"2341","peak 1","46025",0,"Clark","South Dakota","Midwest",44.8582,-97.7295,3685,0.236216216216216,9,54158,3.9
"2342","peak 1","46027",1.28571428571429,"Clay","South Dakota","Midwest",42.9147,-96.9756,13957,0.541067041067041,6,51039,4.5
"2343","peak 1","46029",1.14285714285714,"Codington","South Dakota","Midwest",44.9779,-97.1886,28026,0.29154319580579,5,63442,4.9
"2344","peak 1","46031",0.285714285714286,"Corson","South Dakota","Midwest",45.7086,-101.1969,4150,0.484801247077163,9,32848,5
"2345","peak 1","46033",0,"Custer","South Dakota","Midwest",43.6776,-103.4515,8719,0.277029486712778,3,63665,6
"2346","peak 1","46035",1.71428571428571,"Davison","South Dakota","Midwest",43.6747,-98.146,19871,0.313224509108115,7,57367,4.2
"2347","peak 1","46037",0.285714285714286,"Day","South Dakota","Midwest",45.3671,-97.6074,5486,0.354925775978408,9,51516,5.7
"2348","peak 1","46039",0.285714285714286,"Deuel","South Dakota","Midwest",44.76,-96.668,4318,0.259148936170213,9,65217,5.4
"2349","peak 1","46041",1.14285714285714,"Dewey","South Dakota","Midwest",45.1566,-100.8718,5833,0.57527975584944,9,47640,7.7
"2350","peak 1","46043",0.142857142857143,"Douglas","South Dakota","Midwest",43.3869,-98.3661,2929,0.126537785588752,9,56030,3
"2351","peak 1","46045",0,"Edmunds","South Dakota","Midwest",45.4188,-99.2153,3909,0.21007556675063,9,59905,2.9
"2352","peak 1","46047",0,"Fall River","South Dakota","Midwest",43.2394,-103.5275,6747,0.26051459673429,6,49965,6
"2353","peak 1","46049",0.285714285714286,"Faulk","South Dakota","Midwest",45.071,-99.1453,2312,0.16751269035533,9,49198,3.5
"2354","peak 1","46051",0.142857142857143,"Grant","South Dakota","Midwest",45.1719,-96.7677,7149,0.281975967957276,7,60057,4
"2355","peak 1","46053",0,"Gregory","South Dakota","Midwest",43.1924,-99.1856,4186,0.201505757307352,9,42868,3.8
"2356","peak 1","46055",0,"Haakon","South Dakota","Midwest",44.2945,-101.5399,2018,0.0923482849604222,8,50747,2.5
"2357","peak 1","46057",0.142857142857143,"Hamlin","South Dakota","Midwest",44.6738,-97.1883,6025,0.209860525462212,9,60864,3.5
"2358","peak 1","46059",0,"Hand","South Dakota","Midwest",44.5478,-99.0049,3256,0.203159041394336,9,56239,2.7
"2359","peak 1","46061",0.285714285714286,"Hanson","South Dakota","Midwest",43.6748,-97.7873,3399,0.233249581239531,8,78478,5.2
"2360","peak 1","46065",0.714285714285714,"Hughes","South Dakota","Midwest",44.389,-99.996,17608,0.33853032213688,7,66952,3.4
"2361","peak 1","46067",0.428571428571429,"Hutchinson","South Dakota","Midwest",43.3349,-97.7544,7308,0.202282983806743,8,59336,3.8
"2362","peak 1","46069",0,"Hyde","South Dakota","Midwest",44.5473,-99.4871,1319,0.191549295774648,9,63454,3.1
"2363","peak 1","46071",0,"Jackson","South Dakota","Midwest",43.6943,-101.6281,3290,0.321973094170404,8,37879,4.3
"2364","peak 1","46073",0,"Jerauld","South Dakota","Midwest",44.0663,-98.6296,2018,0.268389662027833,9,52162,2.5
"2365","peak 1","46075",0,"Jones","South Dakota","Midwest",43.9606,-100.6897,793,0.15025041736227,9,52650,3.7
"2366","peak 1","46077",0.285714285714286,"Kingsbury","South Dakota","Midwest",44.3696,-97.4915,4944,0.294710327455919,9,61992,3.7
"2367","peak 1","46079",2.57142857142857,"Lake","South Dakota","Midwest",44.0221,-97.1294,12717,0.352119870594245,6,63946,3.8
"2368","peak 1","46081",0.428571428571429,"Lawrence","South Dakota","Midwest",44.3586,-103.7923,25478,0.328102400925658,6,53902,6.2
"2369","peak 1","46083",9,"Lincoln","South Dakota","Midwest",43.2789,-96.7218,56826,0.369829608593654,3,86235,3.6
"2370","peak 1","46085",0,"Lyman","South Dakota","Midwest",43.8958,-99.8474,3848,0.32874139010645,9,47813,5.7
"2371","peak 1","46087",0.285714285714286,"McCook","South Dakota","Midwest",43.6743,-97.3685,5548,0.265172413793103,3,62535,3.7
"2372","peak 1","46089",0,"McPherson","South Dakota","Midwest",45.7664,-99.2214,2297,0.167673716012085,9,43243,5.1
"2373","peak 1","46091",0.428571428571429,"Marshall","South Dakota","Midwest",45.7586,-97.5986,4891,0.393939393939394,9,59103,4.8
"2374","peak 1","46093",1,"Meade","South Dakota","Midwest",44.5668,-102.7169,27717,0.240307242136064,3,59981,4.9
"2375","peak 1","46095",1,"Mellette","South Dakota","Midwest",43.5813,-100.76,2052,0.387516254876463,9,36489,6.2
"2376","peak 1","46097",0.142857142857143,"Miner","South Dakota","Midwest",44.0219,-97.6102,2211,0.281195079086116,8,52230,4.8
"2377","peak 1","46099",21.2857142857143,"Minnehaha","South Dakota","Midwest",43.6742,-96.7915,188674,0.438468037172627,3,63162,4.5
"2378","peak 1","46101",0.285714285714286,"Moody","South Dakota","Midwest",44.022,-96.6709,6507,0.367747972551466,8,61029,5.3
"2379","peak 1","46102",0.714285714285714,"Oglala Lakota","South Dakota","Midwest",43.3355,-102.5516,14335,0.8840625,6,34078,10.1
"2380","peak 1","46103",7.57142857142857,"Pennington","South Dakota","Midwest",44.0037,-102.8238,110685,0.358253068604611,3,58919,5.3
"2381","peak 1","46105",0,"Perkins","South Dakota","Midwest",45.4905,-102.4757,2897,0.143199520671061,8,49999,3.8
"2382","peak 1","46107",0,"Potter","South Dakota","Midwest",45.0645,-99.9572,2315,0.164492753623188,9,58012,3.2
"2383","peak 1","46109",0.142857142857143,"Roberts","South Dakota","Midwest",45.6296,-96.9461,10287,0.424425354074762,9,49088,6.4
"2384","peak 1","46111",0.142857142857143,"Sanborn","South Dakota","Midwest",44.0234,-98.0913,2379,0.216877637130802,9,56507,4.1
"2385","peak 1","46115",0.285714285714286,"Spink","South Dakota","Midwest",44.938,-98.3462,6483,0.315523237432817,9,54666,4.1
"2386","peak 1","46117",0,"Stanley","South Dakota","Midwest",44.4123,-100.7359,3017,0.254842615012107,9,70472,3.9
"2387","peak 1","46119",0,"Sully","South Dakota","Midwest",44.7156,-100.1322,1305,0.198924731182796,9,61791,2.8
"2388","peak 1","46121",0.142857142857143,"Todd","South Dakota","Midwest",43.1934,-100.7185,10195,0.773139031114612,9,34015,6.4
"2389","peak 1","46123",0.142857142857143,"Tripp","South Dakota","Midwest",43.3459,-99.884,5458,0.183605341246291,7,50503,3.1
"2390","peak 1","46125",1.42857142857143,"Turner","South Dakota","Midwest",43.3109,-97.1487,8300,0.250439753737907,3,63852,3.9
"2391","peak 1","46127",1.57142857142857,"Union","South Dakota","Midwest",42.8326,-96.656,15368,0.307735742518351,3,83910,5.1
"2392","peak 1","46129",0,"Walworth","South Dakota","Midwest",45.4299,-100.0315,5457,0.218992248062016,7,51472,6.1
"2393","peak 1","46135",1.28571428571429,"Yankton","South Dakota","Midwest",43.009,-97.3948,22717,0.368440366972477,7,60868,4.6
"2394","peak 1","46137",0.571428571428571,"Ziebach","South Dakota","Midwest",44.9804,-101.6658,2791,0.530905077262693,8,33508,4.8
"2395","peak 1","47001",18.5714285714286,"Anderson","Tennessee","South",36.1185,-84.1985,76061,0.33008152937869,2,50973,6.7
"2396","peak 1","47003",10.7142857142857,"Bedford","Tennessee","South",35.5138,-86.4589,48292,0.233287929589271,4,50539,7.9
"2397","peak 1","47005",2.42857142857143,"Benton","Tennessee","South",36.0698,-88.0683,16140,0.210606060606061,7,42322,8.2
"2398","peak 1","47007",1,"Bledsoe","Tennessee","South",35.5964,-85.2052,14836,0.168634942688433,8,42730,8.6
"2399","peak 1","47009",35.1428571428571,"Blount","Tennessee","South",35.6872,-83.9255,129927,0.269212869131799,2,59368,6.4
"2400","peak 1","47011",30,"Bradley","Tennessee","South",35.1541,-84.8596,105749,0.214782513899488,3,52534,6.6
"2401","peak 1","47013",6.28571428571429,"Campbell","Tennessee","South",36.4035,-84.1494,39797,0.163463470166745,2,42500,7.6
"2402","peak 1","47015",2.71428571428571,"Cannon","Tennessee","South",35.8087,-86.0618,14178,0.192313558029587,1,52960,6.5
"2403","peak 1","47017",6.85714285714286,"Carroll","Tennessee","South",35.9732,-88.4503,27886,0.214951700965981,6,43258,7.4
"2404","peak 1","47019",13.7142857142857,"Carter","Tennessee","South",36.2928,-82.1275,56433,0.184917524089499,3,39964,7
"2405","peak 1","47021",10.7142857142857,"Cheatham","Tennessee","South",36.2611,-87.0867,40181,0.272161895360316,1,62786,5.6
"2406","peak 1","47023",3.71428571428571,"Chester","Tennessee","South",35.4217,-88.6135,17190,0.186181434599156,3,50769,5.7
"2407","peak 1","47025",5.57142857142857,"Claiborne","Tennessee","South",36.4859,-83.6604,31732,0.170104287369641,6,40116,7
"2408","peak 1","47027",1,"Clay","Tennessee","South",36.5511,-85.5439,7654,0.209640616086709,9,36694,8.1
"2409","peak 1","47029",10.2857142857143,"Cocke","Tennessee","South",35.9254,-83.1212,35552,0.170469075980887,6,40528,10.2
